StartTime,EndTime,AreaID,UnitName,quantity_B01,hourly_time,quantity_B11,quantity_B14,quantity_B16,quantity_B17,quantity_B18,quantity_B19,total_green_energy,Load
2022-01-17 03:00:00+00:00,2022-01-17 04:00:00+00:00,10YNL----------L,MAW,44,2022-01-17 03:00:00+00:00,0,1944,4,1673,3273,5528,12466,43633
2022-01-17 04:00:00+00:00,2022-01-17 05:00:00+00:00,10YNL----------L,MAW,42,2022-01-17 04:00:00+00:00,0,1943,4,1633,4145,5788,13555,46022
2022-01-17 05:00:00+00:00,2022-01-17 06:00:00+00:00,10YNL----------L,MAW,40,2022-01-17 05:00:00+00:00,0,1941,4,1608,3948,5954,13495,51296
2022-01-17 06:00:00+00:00,2022-01-17 07:00:00+00:00,10YNL----------L,MAW,40,2022-01-17 06:00:00+00:00,0,1941,4,1565,3821,5952,13323,58114
2022-01-17 07:00:00+00:00,2022-01-17 08:00:00+00:00,10YNL----------L,MAW,40,2022-01-17 07:00:00+00:00,0,1940,7,1514,4257,6094,13852,62250
2022-01-17 08:00:00+00:00,2022-01-17 09:00:00+00:00,10YNL----------L,MAW,40,2022-01-17 08:00:00+00:00,0,1940,40,1509,4171,5883,13583,62775
2022-01-17 09:00:00+00:00,2022-01-17 10:00:00+00:00,10YNL----------L,MAW,40,2022-01-17 09:00:00+00:00,0,1940,139,1511,4233,5735,13598,61468
2022-01-17 10:00:00+00:00,2022-01-17 11:00:00+00:00,10YNL----------L,MAW,40,2022-01-17 10:00:00+00:00,0,1940,200,1528,4311,5832,13851,60274
2022-01-17 11:00:00+00:00,2022-01-17 12:00:00+00:00,10YNL----------L,MAW,40,2022-01-17 11:00:00+00:00,0,1940,173,1546,4322,5690,13711,59545
2022-01-17 12:00:00+00:00,2022-01-17 13:00:00+00:00,10YNL----------L,MAW,40,2022-01-17 12:00:00+00:00,0,1940,210,1661,4199,5784,13834,58868
2022-01-17 13:00:00+00:00,2022-01-17 14:00:00+00:00,10YNL----------L,MAW,40,2022-01-17 13:00:00+00:00,0,1943,162,1695,4046,5757,13643,58372
2022-01-17 14:00:00+00:00,2022-01-17 15:00:00+00:00,10YNL----------L,MAW,40,2022-01-17 14:00:00+00:00,0,1943,74,1731,3439,5482,12709,59956
2022-01-17 15:00:00+00:00,2022-01-17 16:00:00+00:00,10YNL----------L,MAW,40,2022-01-17 15:00:00+00:00,0,1942,7,1724,2564,4736,11013,62908
2022-01-17 16:00:00+00:00,2022-01-17 17:00:00+00:00,10YNL----------L,MAW,40,2022-01-17 16:00:00+00:00,0,1940,4,1787,2768,4280,10819,66135
2022-01-17 17:00:00+00:00,2022-01-17 18:00:00+00:00,10YNL----------L,MAW,40,2022-01-17 17:00:00+00:00,0,1940,4,1807,2528,3827,10146,63985
2022-01-17 18:00:00+00:00,2022-01-17 19:00:00+00:00,10YNL----------L,MAW,40,2022-01-17 18:00:00+00:00,0,1940,4,1731,2116,3308,9139,61503
2022-01-17 19:00:00+00:00,2022-01-17 20:00:00+00:00,10YNL----------L,MAW,40,2022-01-17 19:00:00+00:00,0,1940,4,1622,1584,2273,7463,58369
2022-01-17 20:00:00+00:00,2022-01-17 21:00:00+00:00,10YNL----------L,MAW,40,2022-01-17 20:00:00+00:00,0,1940,4,1650,1237,1636,6507,55240
2022-01-17 21:00:00+00:00,2022-01-17 22:00:00+00:00,10YNL----------L,MAW,40,2022-01-17 21:00:00+00:00,0,1940,4,1642,1040,1700,6366,51893
2022-01-17 22:00:00+00:00,2022-01-17 23:00:00+00:00,10YNL----------L,MAW,40,2022-01-17 22:00:00+00:00,0,1940,4,1669,906,1739,6298,49138
2022-01-17 23:00:00+00:00,2022-01-18 00:00:00+00:00,10YNL----------L,MAW,41,2022-01-17 23:00:00+00:00,0,1943,4,1668,1012,1781,6449,46968
2022-01-18 00:00:00+00:00,2022-01-18 01:00:00+00:00,10YNL----------L,MAW,42,2022-01-18 00:00:00+00:00,0,1944,4,1684,1063,1641,6378,45649
2022-01-18 01:00:00+00:00,2022-01-18 02:00:00+00:00,10YNL----------L,MAW,43,2022-01-18 01:00:00+00:00,0,1941,4,1680,1051,1364,6083,45058
2022-01-18 02:00:00+00:00,2022-01-18 03:00:00+00:00,10YNL----------L,MAW,43,2022-01-18 02:00:00+00:00,0,1940,4,1690,1215,1059,5951,44824
2022-01-18 03:00:00+00:00,2022-01-18 04:00:00+00:00,10YNL----------L,MAW,41,2022-01-18 03:00:00+00:00,0,1940,4,1675,794,864,5318,45450
2022-01-18 04:00:00+00:00,2022-01-18 05:00:00+00:00,10YNL----------L,MAW,42,2022-01-18 04:00:00+00:00,0,1940,4,1631,463,490,4570,47548
2022-01-18 05:00:00+00:00,2022-01-18 06:00:00+00:00,10YNL----------L,MAW,40,2022-01-18 05:00:00+00:00,0,1940,4,1637,241,381,4243,52841
2022-01-18 06:00:00+00:00,2022-01-18 07:00:00+00:00,10YNL----------L,MAW,40,2022-01-18 06:00:00+00:00,0,1938,4,1629,94,372,4077,59909
2022-01-18 07:00:00+00:00,2022-01-18 08:00:00+00:00,10YNL----------L,MAW,42,2022-01-18 07:00:00+00:00,0,1936,7,1602,184,338,4109,64094
2022-01-18 08:00:00+00:00,2022-01-18 09:00:00+00:00,10YNL----------L,MAW,41,2022-01-18 08:00:00+00:00,0,1936,51,1572,514,405,4519,64426
2022-01-18 09:00:00+00:00,2022-01-18 10:00:00+00:00,10YNL----------L,MAW,41,2022-01-18 09:00:00+00:00,0,1937,127,1559,866,661,5191,62990
2022-01-18 10:00:00+00:00,2022-01-18 11:00:00+00:00,10YNL----------L,MAW,44,2022-01-18 10:00:00+00:00,0,1938,209,1549,1251,695,5686,61375
2022-01-18 11:00:00+00:00,2022-01-18 12:00:00+00:00,10YNL----------L,MAW,40,2022-01-18 11:00:00+00:00,0,1940,197,1517,1201,639,5534,60095
2022-01-18 12:00:00+00:00,2022-01-18 13:00:00+00:00,10YNL----------L,MAW,40,2022-01-18 12:00:00+00:00,0,1940,159,1535,1139,801,5614,59519
2022-01-18 13:00:00+00:00,2022-01-18 14:00:00+00:00,10YNL----------L,MAW,40,2022-01-18 13:00:00+00:00,0,1940,131,1561,1350,876,5898,59825
2022-01-18 14:00:00+00:00,2022-01-18 15:00:00+00:00,10YNL----------L,MAW,40,2022-01-18 14:00:00+00:00,0,1940,100,1576,1254,932,5842,61422
2022-01-18 15:00:00+00:00,2022-01-18 16:00:00+00:00,10YNL----------L,MAW,40,2022-01-18 15:00:00+00:00,0,1940,10,1584,1119,962,5655,64154
2022-01-18 16:00:00+00:00,2022-01-18 17:00:00+00:00,10YNL----------L,MAW,38,2022-01-18 16:00:00+00:00,0,1940,4,1601,1106,862,5551,66816
2022-01-18 17:00:00+00:00,2022-01-18 18:00:00+00:00,10YNL----------L,MAW,40,2022-01-18 17:00:00+00:00,0,1940,4,1600,1181,725,5490,64695
2022-01-18 18:00:00+00:00,2022-01-18 19:00:00+00:00,10YNL----------L,MAW,40,2022-01-18 18:00:00+00:00,0,1940,4,1616,1120,918,5638,62339
2022-01-18 19:00:00+00:00,2022-01-18 20:00:00+00:00,10YNL----------L,MAW,40,2022-01-18 19:00:00+00:00,0,1940,4,1632,1232,1078,5926,59096
2022-01-18 20:00:00+00:00,2022-01-18 21:00:00+00:00,10YNL----------L,MAW,40,2022-01-18 20:00:00+00:00,0,1940,4,1675,1492,1012,6163,56091
2022-01-18 21:00:00+00:00,2022-01-18 22:00:00+00:00,10YNL----------L,MAW,40,2022-01-18 21:00:00+00:00,0,1940,4,1663,1451,918,6016,52714
2022-01-18 22:00:00+00:00,2022-01-18 23:00:00+00:00,10YNL----------L,MAW,40,2022-01-18 22:00:00+00:00,0,1940,4,1662,1698,1041,6385,49645
2022-01-18 23:00:00+00:00,2022-01-19 00:00:00+00:00,10YNL----------L,MAW,40,2022-01-18 23:00:00+00:00,0,1940,4,1663,2340,1042,7029,47394
2022-01-19 00:00:00+00:00,2022-01-19 01:00:00+00:00,10YNL----------L,MAW,40,2022-01-19 00:00:00+00:00,0,1941,4,1666,2556,1054,7261,45759
2022-01-19 01:00:00+00:00,2022-01-19 02:00:00+00:00,10YNL----------L,MAW,40,2022-01-19 01:00:00+00:00,0,1940,4,1682,2802,1438,7906,44834
2022-01-19 02:00:00+00:00,2022-01-19 03:00:00+00:00,10YNL----------L,MAW,40,2022-01-19 02:00:00+00:00,0,1940,4,1668,2656,1666,7974,44664
2022-01-19 03:00:00+00:00,2022-01-19 04:00:00+00:00,10YNL----------L,MAW,40,2022-01-19 03:00:00+00:00,0,1941,4,1621,2912,1604,8122,45275
2022-01-19 04:00:00+00:00,2022-01-19 05:00:00+00:00,10YNL----------L,MAW,40,2022-01-19 04:00:00+00:00,0,1940,4,1494,3280,1578,8336,47521
2022-01-19 05:00:00+00:00,2022-01-19 06:00:00+00:00,10YNL----------L,MAW,40,2022-01-19 05:00:00+00:00,0,1939,4,1481,3416,1774,8654,52866
2022-01-19 06:00:00+00:00,2022-01-19 07:00:00+00:00,10YNL----------L,MAW,39,2022-01-19 06:00:00+00:00,0,1939,4,1410,4323,1922,9637,60187
2022-01-19 07:00:00+00:00,2022-01-19 08:00:00+00:00,10YNL----------L,MAW,37,2022-01-19 07:00:00+00:00,0,1936,3,1514,4612,2466,10568,64358
2022-01-19 08:00:00+00:00,2022-01-19 09:00:00+00:00,10YNL----------L,MAW,36,2022-01-19 08:00:00+00:00,0,1940,23,1545,5066,3062,11672,65819
2022-01-19 09:00:00+00:00,2022-01-19 10:00:00+00:00,10YNL----------L,MAW,38,2022-01-19 09:00:00+00:00,0,1940,87,1485,5425,3723,12698,65589
2022-01-19 10:00:00+00:00,2022-01-19 11:00:00+00:00,10YNL----------L,MAW,40,2022-01-19 10:00:00+00:00,0,1940,79,1537,6007,4329,13932,64530
2022-01-19 11:00:00+00:00,2022-01-19 12:00:00+00:00,10YNL----------L,MAW,40,2022-01-19 11:00:00+00:00,0,1941,80,1493,6555,4756,14865,63529
2022-01-19 12:00:00+00:00,2022-01-19 13:00:00+00:00,10YNL----------L,MAW,40,2022-01-19 12:00:00+00:00,0,1945,64,1452,6796,5197,15494,63928
2022-01-19 13:00:00+00:00,2022-01-19 14:00:00+00:00,10YNL----------L,MAW,40,2022-01-19 13:00:00+00:00,0,1944,58,1450,7223,5648,16363,63835
2022-01-19 14:00:00+00:00,2022-01-19 15:00:00+00:00,10YNL----------L,MAW,40,2022-01-19 14:00:00+00:00,0,1944,17,1423,7833,5751,17008,64344
2022-01-19 15:00:00+00:00,2022-01-19 16:00:00+00:00,10YNL----------L,MAW,40,2022-01-19 15:00:00+00:00,0,1944,3,1456,8959,5955,18357,65615
2022-01-19 16:00:00+00:00,2022-01-19 17:00:00+00:00,10YNL----------L,MAW,41,2022-01-19 16:00:00+00:00,0,1944,4,1510,8966,6268,18733,67478
2022-01-19 17:00:00+00:00,2022-01-19 18:00:00+00:00,10YNL----------L,MAW,42,2022-01-19 17:00:00+00:00,0,1943,4,1519,8712,6265,18485,64509
2022-01-19 18:00:00+00:00,2022-01-19 19:00:00+00:00,10YNL----------L,MAW,41,2022-01-19 18:00:00+00:00,0,1940,4,1395,8888,6221,18489,61848
2022-01-19 19:00:00+00:00,2022-01-19 20:00:00+00:00,10YNL----------L,MAW,44,2022-01-19 19:00:00+00:00,0,1941,4,1364,8928,6085,18366,58605
2022-01-19 20:00:00+00:00,2022-01-19 21:00:00+00:00,10YNL----------L,MAW,41,2022-01-19 20:00:00+00:00,0,1940,4,1424,8863,5871,18143,55543
2022-01-19 21:00:00+00:00,2022-01-19 22:00:00+00:00,10YNL----------L,MAW,40,2022-01-19 21:00:00+00:00,0,1941,4,1441,8416,5906,17748,52236
2022-01-19 22:00:00+00:00,2022-01-19 23:00:00+00:00,10YNL----------L,MAW,40,2022-01-19 22:00:00+00:00,0,1942,4,1461,7379,5482,16308,48905
2022-01-19 23:00:00+00:00,2022-01-20 00:00:00+00:00,10YNL----------L,MAW,40,2022-01-19 23:00:00+00:00,0,1941,4,1510,7949,5960,17404,46783
2022-01-20 00:00:00+00:00,2022-01-20 01:00:00+00:00,10YNL----------L,MAW,41,2022-01-20 00:00:00+00:00,0,1942,4,1528,7766,6486,17767,45068
2022-01-20 01:00:00+00:00,2022-01-20 02:00:00+00:00,10YNL----------L,MAW,40,2022-01-20 01:00:00+00:00,0,1945,4,1517,8974,6753,19233,44512
2022-01-20 02:00:00+00:00,2022-01-20 03:00:00+00:00,10YNL----------L,MAW,40,2022-01-20 02:00:00+00:00,0,1944,4,1441,8941,6687,19057,44452
2022-01-20 03:00:00+00:00,2022-01-20 04:00:00+00:00,10YNL----------L,MAW,41,2022-01-20 03:00:00+00:00,0,1944,4,1457,9031,6938,19415,45073
2022-01-20 04:00:00+00:00,2022-01-20 05:00:00+00:00,10YNL----------L,MAW,41,2022-01-20 04:00:00+00:00,0,1943,4,1472,8700,7157,19317,47470
2022-01-20 05:00:00+00:00,2022-01-20 06:00:00+00:00,10YNL----------L,MAW,40,2022-01-20 05:00:00+00:00,0,1943,4,1465,8561,7146,19159,52334
2022-01-20 06:00:00+00:00,2022-01-20 07:00:00+00:00,10YNL----------L,MAW,40,2022-01-20 06:00:00+00:00,0,1940,4,1428,8850,6721,18983,59325
2022-01-20 07:00:00+00:00,2022-01-20 08:00:00+00:00,10YNL----------L,MAW,40,2022-01-20 07:00:00+00:00,0,1940,13,1448,8653,6214,18308,63146
2022-01-20 08:00:00+00:00,2022-01-20 09:00:00+00:00,10YNL----------L,MAW,40,2022-01-20 08:00:00+00:00,0,1940,118,1424,8190,5764,17476,62638
2022-01-20 09:00:00+00:00,2022-01-20 10:00:00+00:00,10YNL----------L,MAW,40,2022-01-20 09:00:00+00:00,0,1940,289,1437,8699,5865,18270,60177
2022-01-20 10:00:00+00:00,2022-01-20 11:00:00+00:00,10YNL----------L,MAW,40,2022-01-20 10:00:00+00:00,0,1941,315,1564,9001,6447,19308,58002
2022-01-20 11:00:00+00:00,2022-01-20 12:00:00+00:00,10YNL----------L,MAW,40,2022-01-20 11:00:00+00:00,0,1940,373,1606,8674,6423,19056,56416
2022-01-20 12:00:00+00:00,2022-01-20 13:00:00+00:00,10YNL----------L,MAW,40,2022-01-20 12:00:00+00:00,0,1940,409,1457,8842,6540,19228,56655
2022-01-20 13:00:00+00:00,2022-01-20 14:00:00+00:00,10YNL----------L,MAW,40,2022-01-20 13:00:00+00:00,0,1942,243,1431,9083,6816,19555,58461
2022-01-20 14:00:00+00:00,2022-01-20 15:00:00+00:00,10YNL----------L,MAW,40,2022-01-20 14:00:00+00:00,0,1944,87,1513,8881,6659,19124,60531
2022-01-20 15:00:00+00:00,2022-01-20 16:00:00+00:00,10YNL----------L,MAW,42,2022-01-20 15:00:00+00:00,0,1943,17,1518,8792,6645,18957,63215
2022-01-20 16:00:00+00:00,2022-01-20 17:00:00+00:00,10YNL----------L,MAW,40,2022-01-20 16:00:00+00:00,0,1942,4,1519,8443,6392,18340,66557
2022-01-20 17:00:00+00:00,2022-01-20 18:00:00+00:00,10YNL----------L,MAW,40,2022-01-20 17:00:00+00:00,0,1943,4,1510,8488,6004,17989,64959
2022-01-20 18:00:00+00:00,2022-01-20 19:00:00+00:00,10YNL----------L,MAW,43,2022-01-20 18:00:00+00:00,0,1941,4,1509,8355,5512,17364,62216
2022-01-20 19:00:00+00:00,2022-01-20 20:00:00+00:00,10YNL----------L,MAW,40,2022-01-20 19:00:00+00:00,0,1941,4,1513,8510,5534,17542,59313
2022-01-20 20:00:00+00:00,2022-01-20 21:00:00+00:00,10YNL----------L,MAW,43,2022-01-20 20:00:00+00:00,0,1940,4,1534,7690,5285,16496,56182
2022-01-20 21:00:00+00:00,2022-01-20 22:00:00+00:00,10YNL----------L,MAW,40,2022-01-20 21:00:00+00:00,0,1940,4,1534,7925,4229,15672,52848
2022-01-20 22:00:00+00:00,2022-01-20 23:00:00+00:00,10YNL----------L,MAW,40,2022-01-20 22:00:00+00:00,0,1940,4,1534,6495,3430,13443,49755
2022-01-20 23:00:00+00:00,2022-01-21 00:00:00+00:00,10YNL----------L,MAW,41,2022-01-20 23:00:00+00:00,0,1942,4,1589,6332,3272,13180,46977
2022-01-21 00:00:00+00:00,2022-01-21 01:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 00:00:00+00:00,0,1942,4,1617,7075,3550,14228,45932
2022-01-21 01:00:00+00:00,2022-01-21 02:00:00+00:00,10YNL----------L,MAW,42,2022-01-21 01:00:00+00:00,0,1943,4,1605,6356,3235,13185,45002
2022-01-21 02:00:00+00:00,2022-01-21 03:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 02:00:00+00:00,0,1944,4,1599,5695,3596,12878,44577
2022-01-21 03:00:00+00:00,2022-01-21 04:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 03:00:00+00:00,0,1944,4,1557,5650,3004,12199,44928
2022-01-21 04:00:00+00:00,2022-01-21 05:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 04:00:00+00:00,0,1942,4,1606,5538,3000,12130,47168
2022-01-21 05:00:00+00:00,2022-01-21 06:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 05:00:00+00:00,0,1939,4,1591,5663,2932,12169,52519
2022-01-21 06:00:00+00:00,2022-01-21 07:00:00+00:00,10YNL----------L,MAW,39,2022-01-21 06:00:00+00:00,0,1940,4,1556,5281,3091,11911,59685
2022-01-21 07:00:00+00:00,2022-01-21 08:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 07:00:00+00:00,0,1940,11,1565,4537,3010,11103,63504
2022-01-21 08:00:00+00:00,2022-01-21 09:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 08:00:00+00:00,0,1938,108,1604,4855,3337,11882,62413
2022-01-21 09:00:00+00:00,2022-01-21 10:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 09:00:00+00:00,0,1937,132,1597,5243,3760,12709,60183
2022-01-21 10:00:00+00:00,2022-01-21 11:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 10:00:00+00:00,0,1940,171,1593,5186,3716,12646,59256
2022-01-21 11:00:00+00:00,2022-01-21 12:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 11:00:00+00:00,0,1937,164,1595,5002,4128,12866,59561
2022-01-21 12:00:00+00:00,2022-01-21 13:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 12:00:00+00:00,0,1940,125,1579,4834,4550,13068,60583
2022-01-21 13:00:00+00:00,2022-01-21 14:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 13:00:00+00:00,0,1941,91,1562,4390,4432,12456,60930
2022-01-21 14:00:00+00:00,2022-01-21 15:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 14:00:00+00:00,0,1944,48,1596,4302,4510,12440,61095
2022-01-21 15:00:00+00:00,2022-01-21 16:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 15:00:00+00:00,0,1944,11,1607,4438,4297,12337,62514
2022-01-21 16:00:00+00:00,2022-01-21 17:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 16:00:00+00:00,0,1944,4,1629,4478,4485,12580,65284
2022-01-21 17:00:00+00:00,2022-01-21 18:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 17:00:00+00:00,0,1944,4,1615,4560,4343,12506,62894
2022-01-21 18:00:00+00:00,2022-01-21 19:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 18:00:00+00:00,0,1941,4,1662,4760,4358,12765,59968
2022-01-21 19:00:00+00:00,2022-01-21 20:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 19:00:00+00:00,0,1940,4,1669,5410,4560,13623,56802
2022-01-21 20:00:00+00:00,2022-01-21 21:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 20:00:00+00:00,0,1940,4,1638,5551,4160,13333,53762
2022-01-21 21:00:00+00:00,2022-01-21 22:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 21:00:00+00:00,0,1940,4,1624,5213,4006,12827,50796
2022-01-21 22:00:00+00:00,2022-01-21 23:00:00+00:00,10YNL----------L,MAW,40,2022-01-21 22:00:00+00:00,0,1940,4,1638,5305,3980,12907,48343
2022-01-21 23:00:00+00:00,2022-01-22 00:00:00+00:00,10YNL----------L,MAW,41,2022-01-21 23:00:00+00:00,0,1941,4,1662,4038,3797,11483,45925
2022-01-22 00:00:00+00:00,2022-01-22 01:00:00+00:00,10YNL----------L,MAW,41,2022-01-22 00:00:00+00:00,0,1940,4,1662,3394,3836,10877,43972
2022-01-22 01:00:00+00:00,2022-01-22 02:00:00+00:00,10YNL----------L,MAW,41,2022-01-22 01:00:00+00:00,0,1943,4,1673,3096,3520,10277,42997
2022-01-22 02:00:00+00:00,2022-01-22 03:00:00+00:00,10YNL----------L,MAW,40,2022-01-22 02:00:00+00:00,0,1944,4,1679,2651,2944,9262,42462
2022-01-22 03:00:00+00:00,2022-01-22 04:00:00+00:00,10YNL----------L,MAW,40,2022-01-22 03:00:00+00:00,0,1944,4,1685,2549,2400,8622,42393
2022-01-22 04:00:00+00:00,2022-01-22 05:00:00+00:00,10YNL----------L,MAW,40,2022-01-22 04:00:00+00:00,0,1944,4,1668,2109,2229,7994,43214
2022-01-22 05:00:00+00:00,2022-01-22 06:00:00+00:00,10YNL----------L,MAW,40,2022-01-22 05:00:00+00:00,0,1944,4,1703,2331,2405,8427,45347
2022-01-22 06:00:00+00:00,2022-01-22 07:00:00+00:00,10YNL----------L,MAW,40,2022-01-22 06:00:00+00:00,0,1944,4,1710,1979,2490,8167,48806
2022-01-22 07:00:00+00:00,2022-01-22 08:00:00+00:00,10YNL----------L,MAW,40,2022-01-22 07:00:00+00:00,0,1944,8,1686,1594,2271,7543,51725
2022-01-22 08:00:00+00:00,2022-01-22 09:00:00+00:00,10YNL----------L,MAW,40,2022-01-22 08:00:00+00:00,0,1940,54,1659,1240,1996,6929,54181
2022-01-22 09:00:00+00:00,2022-01-22 10:00:00+00:00,10YNL----------L,MAW,40,2022-01-22 09:00:00+00:00,0,1940,125,1663,828,2116,6712,55473
2022-01-22 10:00:00+00:00,2022-01-22 11:00:00+00:00,10YNL----------L,MAW,40,2022-01-22 10:00:00+00:00,0,1940,162,1632,835,2037,6646,55722
2022-01-22 11:00:00+00:00,2022-01-22 12:00:00+00:00,10YNL----------L,MAW,40,2022-01-22 11:00:00+00:00,0,1940,120,1637,1031,2201,6969,55562
2022-01-22 12:00:00+00:00,2022-01-22 13:00:00+00:00,10YNL----------L,MAW,40,2022-01-22 12:00:00+00:00,0,1940,85,1623,1117,2080,6885,55290
2022-01-22 13:00:00+00:00,2022-01-22 14:00:00+00:00,10YNL----------L,MAW,40,2022-01-22 13:00:00+00:00,0,1940,71,1642,1026,1986,6705,55089
2022-01-22 14:00:00+00:00,2022-01-22 15:00:00+00:00,10YNL----------L,MAW,40,2022-01-22 14:00:00+00:00,0,1941,38,1627,835,1883,6364,55083
2022-01-22 15:00:00+00:00,2022-01-22 16:00:00+00:00,10YNL----------L,MAW,40,2022-01-22 15:00:00+00:00,0,1943,8,1647,1107,1760,6505,56510
2022-01-22 16:00:00+00:00,2022-01-22 17:00:00+00:00,10YNL----------L,MAW,40,2022-01-22 16:00:00+00:00,0,1944,4,1657,946,1632,6223,59461
2022-01-22 17:00:00+00:00,2022-01-22 18:00:00+00:00,10YNL----------L,MAW,40,2022-01-22 17:00:00+00:00,0,1944,4,1636,735,1466,5825,58230
2022-01-22 18:00:00+00:00,2022-01-22 19:00:00+00:00,10YNL----------L,MAW,42,2022-01-22 18:00:00+00:00,0,1944,4,1646,459,1386,5481,56009
2022-01-22 19:00:00+00:00,2022-01-22 20:00:00+00:00,10YNL----------L,MAW,44,2022-01-22 19:00:00+00:00,0,1940,4,1656,484,1160,5288,53081
2022-01-22 20:00:00+00:00,2022-01-22 21:00:00+00:00,10YNL----------L,MAW,44,2022-01-22 20:00:00+00:00,0,1940,4,1628,425,858,4899,50581
2022-01-22 21:00:00+00:00,2022-01-22 22:00:00+00:00,10YNL----------L,MAW,44,2022-01-22 21:00:00+00:00,0,1940,4,1605,600,788,4981,48426
2022-01-22 22:00:00+00:00,2022-01-22 23:00:00+00:00,10YNL----------L,MAW,42,2022-01-22 22:00:00+00:00,0,1940,4,1635,470,633,4724,46531
2022-01-22 23:00:00+00:00,2022-01-23 00:00:00+00:00,10YNL----------L,MAW,42,2022-01-22 23:00:00+00:00,0,1940,4,1626,278,536,4426,44913
2022-01-23 00:00:00+00:00,2022-01-23 01:00:00+00:00,10YNL----------L,MAW,42,2022-01-23 00:00:00+00:00,0,1940,4,1634,238,446,4304,43537
2022-01-23 01:00:00+00:00,2022-01-23 02:00:00+00:00,10YNL----------L,MAW,43,2022-01-23 01:00:00+00:00,0,1940,4,1634,206,456,4283,42612
2022-01-23 02:00:00+00:00,2022-01-23 03:00:00+00:00,10YNL----------L,MAW,42,2022-01-23 02:00:00+00:00,0,1941,4,1638,140,421,4186,42176
2022-01-23 03:00:00+00:00,2022-01-23 04:00:00+00:00,10YNL----------L,MAW,40,2022-01-23 03:00:00+00:00,0,1943,4,1650,93,434,4164,42298
2022-01-23 04:00:00+00:00,2022-01-23 05:00:00+00:00,10YNL----------L,MAW,40,2022-01-23 04:00:00+00:00,0,1943,4,1428,100,428,3943,42723
2022-01-23 05:00:00+00:00,2022-01-23 06:00:00+00:00,10YNL----------L,MAW,40,2022-01-23 05:00:00+00:00,0,1944,4,1313,103,416,3820,43618
2022-01-23 06:00:00+00:00,2022-01-23 07:00:00+00:00,10YNL----------L,MAW,40,2022-01-23 06:00:00+00:00,0,1943,4,1308,152,417,3864,45654
2022-01-23 07:00:00+00:00,2022-01-23 08:00:00+00:00,10YNL----------L,MAW,40,2022-01-23 07:00:00+00:00,0,1941,12,1303,166,405,3867,48183
2022-01-23 08:00:00+00:00,2022-01-23 09:00:00+00:00,10YNL----------L,MAW,40,2022-01-23 08:00:00+00:00,0,1943,77,1282,211,408,3961,50528
2022-01-23 09:00:00+00:00,2022-01-23 10:00:00+00:00,10YNL----------L,MAW,40,2022-01-23 09:00:00+00:00,0,1944,150,1307,256,398,4095,51204
2022-01-23 10:00:00+00:00,2022-01-23 11:00:00+00:00,10YNL----------L,MAW,40,2022-01-23 10:00:00+00:00,0,1940,196,1311,230,432,4149,51476
2022-01-23 11:00:00+00:00,2022-01-23 12:00:00+00:00,10YNL----------L,MAW,41,2022-01-23 11:00:00+00:00,0,1941,164,1301,229,483,4159,51621
2022-01-23 12:00:00+00:00,2022-01-23 13:00:00+00:00,10YNL----------L,MAW,41,2022-01-23 12:00:00+00:00,0,1941,117,1272,261,570,4202,51503
2022-01-23 13:00:00+00:00,2022-01-23 14:00:00+00:00,10YNL----------L,MAW,41,2022-01-23 13:00:00+00:00,0,1944,77,1322,305,570,4259,51896
2022-01-23 14:00:00+00:00,2022-01-23 15:00:00+00:00,10YNL----------L,MAW,42,2022-01-23 14:00:00+00:00,0,1944,30,1266,189,471,3942,52531
2022-01-23 15:00:00+00:00,2022-01-23 16:00:00+00:00,10YNL----------L,MAW,40,2022-01-23 15:00:00+00:00,0,1944,5,1198,143,397,3727,54525
2022-01-23 16:00:00+00:00,2022-01-23 17:00:00+00:00,10YNL----------L,MAW,40,2022-01-23 16:00:00+00:00,0,1944,4,1202,171,408,3769,58966
2022-01-23 17:00:00+00:00,2022-01-23 18:00:00+00:00,10YNL----------L,MAW,44,2022-01-23 17:00:00+00:00,0,1944,4,1245,303,531,4071,57518
2022-01-23 18:00:00+00:00,2022-01-23 19:00:00+00:00,10YNL----------L,MAW,42,2022-01-23 18:00:00+00:00,0,1944,4,1291,490,552,4323,55278
